crop,yield,rainfall,temperature
Potatoes,189910,1162,10.14
Soybeans,27857,1162,10.14
Wheat,42300,1162,10.14
Maize,63000,1162,9.24
Potatoes,193000,1162,9.24
Soybeans,27500,1162,9.24
Wheat,39000,1162,9.24
Maize,74811,1162,10.18
Potatoes,204781,1162,10.18
Soybeans,25000,1162,10.18
Wheat,41557,1162,10.18
Maize,73139,1162,10.42
Potatoes,212682,1162,10.42
Soybeans,22500,1162,10.42
Wheat,48279,1162,10.42
Maize,69368,1162,10.51
Potatoes,197257,1162,10.51
Soybeans,25357,1162,10.51
Wheat,37087,1162,10.51
Maize,58821,1162,11.45
Potatoes,207950,1162,11.45
Soybeans,24643,1162,11.45
Wheat,42492,1162,11.45
Maize,54139,1162,10.74
Potatoes,190468,1162,10.74
Soybeans,27368,1162,10.74
Wheat,46036,1162,10.74
Maize,81574,1162,11.18
Potatoes,233322,1162,11.18
Soybeans,24030,1162,11.18
Wheat,48943,1162,11.18
Maize,77750,1162,10.06
Potatoes,250951,1162,10.06
Soybeans,28974,1162,10.06
Wheat,45339,1162,10.06
Maize,82883,1162,9.62
Potatoes,229486,1162,9.62
Soybeans,19360,1162,9.62
Wheat,47005,1162,9.62
Maize,69305,1162,10.56
Potatoes,181312,1162,10.56
Soybeans,23319,1162,10.56
Wheat,41907,1162,10.56
Maize,75358,1162,11.31
Potatoes,228469,1162,11.31
Soybeans,27619,1162,11.31
Wheat,41616,1162,11.31
Maize,73207,1162,11.09
Potatoes,226607,1162,11.09
Soybeans,27959,1162,11.09
Wheat,45265,1162,11.09
Maize,78371,1162,11.06
Potatoes,247725,1162,11.06
Soybeans,29242,1162,11.06
Wheat,39643,1162,11.06
Maize,85394,1162,10
Potatoes,245353,1162,10
Soybeans,26606,1162,10
Wheat,48044,1162,10
Maize,86856,1162,11.02
Potatoes,264228,1162,11.02
Soybeans,27290,1162,11.02
Wheat,51770,1162,11.02
Maize,70816,1162,11.12
Potatoes,234061,1162,11.12
Soybeans,24500,1162,11.12
Wheat,54376,1162,11.12
Maize,54145,1162,11.58
Potatoes,187950,1162,11.58
Soybeans,16655,1162,11.58
Wheat,43528,1162,11.58
Maize,22051,495,20.56
Maize,22051,495,15.56
Maize,22051,495,18.91
Maize,22051,495,15.56
Potatoes,200263,495,20.56
Potatoes,200263,495,15.56
Potatoes,200263,495,18.91
Potatoes,200263,495,15.56
Rice,18976,495,20.56
Rice,18976,495,15.56
Rice,18976,495,18.91
Rice,18976,495,15.56
Sorghum,17398,495,20.56
Sorghum,17398,495,15.56
Sorghum,17398,495,18.91
Sorghum,17398,495,15.56
Soybeans,19377,495,20.56
Soybeans,19377,495,15.56
Soybeans,19377,495,18.91
Soybeans,19377,495,15.56
Spotatoes,35872,495,20.56
Spotatoes,35872,495,15.56
Spotatoes,35872,495,18.91
Spotatoes,35872,495,15.56
Wheat,10934,495,20.56
Wheat,10934,495,15.56
Wheat,10934,495,18.91
Wheat,10934,495,15.56
Maize,22573,495,21.06
Maize,22573,495,15.56
Maize,22573,495,18.86
Maize,22573,495,15.56
Potatoes,200188,495,21.06
Potatoes,200188,495,15.56
Potatoes,200188,495,18.86
Potatoes,200188,495,15.56
Rice,21297,495,21.06
Rice,21297,495,15.56
Rice,21297,495,18.86
Rice,21297,495,15.56
Sorghum,18193,495,21.06
Sorghum,18193,495,15.56
Sorghum,18193,495,18.86
Sorghum,18193,495,15.56
Soybeans,14483,495,21.06
Soybeans,14483,495,15.56
Soybeans,14483,495,18.86
Soybeans,14483,495,15.56
Spotatoes,36715,495,21.06
Spotatoes,36715,495,15.56
Spotatoes,36715,495,18.86
Spotatoes,36715,495,15.56
Wheat,14916,495,21.06
Wheat,14916,495,15.56
Wheat,14916,495,18.86
Wheat,14916,495,15.56
Maize,7853,495,21.53
Maize,7853,495,16.48
Maize,7853,495,19.95
Maize,7853,495,16.48
Potatoes,178455,495,21.53
Potatoes,178455,495,16.48
Potatoes,178455,495,19.95
Potatoes,178455,495,16.48
Rice,21503,495,21.53
Rice,21503,495,16.48
Rice,21503,495,19.95
Rice,21503,495,16.48
Sorghum,6178,495,21.53
Sorghum,6178,495,16.48
Sorghum,6178,495,19.95
Sorghum,6178,495,16.48
Soybeans,7578,495,21.53
Soybeans,7578,495,16.48
Soybeans,7578,495,19.95
Soybeans,7578,495,16.48
Spotatoes,36324,495,21.53
Spotatoes,36324,495,16.48
Spotatoes,36324,495,19.95
Spotatoes,36324,495,16.48
Wheat,17653,495,21.53
Wheat,17653,495,16.48
Wheat,17653,495,19.95
Wheat,17653,495,16.48
Maize,22840,495,21.32
Maize,22840,495,16.01
Maize,22840,495,19.32
Maize,22840,495,16.01
Potatoes,228678,495,21.32
Potatoes,228678,495,16.01
Potatoes,228678,495,19.32
Potatoes,228678,495,16.01
Rice,21710,495,21.32
Rice,21710,495,16.01
Rice,21710,495,19.32
Rice,21710,495,16.01
Sorghum,21564,495,21.32
Sorghum,21564,495,16.01
Sorghum,21564,495,19.32
Sorghum,21564,495,16.01
Soybeans,14913,495,21.32
Soybeans,14913,495,16.01
Soybeans,14913,495,19.32
Soybeans,14913,495,16.01
Spotatoes,37333,495,21.32
Spotatoes,37333,495,16.01
Spotatoes,37333,495,19.32
Spotatoes,37333,495,16.01
Wheat,18454,495,21.32
Wheat,18454,495,16.01
Wheat,18454,495,19.32
Wheat,18454,495,16.01
Maize,28481,495,20.65
Maize,28481,495,15.1
Maize,28481,495,18.48
Maize,28481,495,15.1
Potatoes,232625,495,20.65
Potatoes,232625,495,15.1
Potatoes,232625,495,18.48
Potatoes,232625,495,15.1
Rice,21917,495,20.65
Rice,21917,495,15.1
Rice,21917,495,18.48
Rice,21917,495,15.1
Sorghum,22916,495,20.65
Sorghum,22916,495,15.1
Sorghum,22916,495,18.48
Sorghum,22916,495,15.1
Soybeans,11473,495,20.65
Soybeans,11473,495,15.1
Soybeans,11473,495,18.48
Soybeans,11473,495,15.1
Spotatoes,36093,495,20.65
Spotatoes,36093,495,15.1
Spotatoes,36093,495,18.48
Spotatoes,36093,495,15.1
Wheat,17561,495,20.65
Wheat,17561,495,15.1
Wheat,17561,495,18.48
Wheat,17561,495,15.1
Maize,13800,495,20.73
Maize,13800,495,15.77
Maize,13800,495,19.23
Maize,13800,495,15.77
Potatoes,257634,495,20.73
Potatoes,257634,495,15.77
Potatoes,257634,495,19.23
Potatoes,257634,495,15.77
Rice,22124,495,20.73
Rice,22124,495,15.77
Rice,22124,495,19.23
Rice,22124,495,15.77
Sorghum,20319,495,20.73
Sorghum,20319,495,15.77
Sorghum,20319,495,19.23
Sorghum,20319,495,15.77
Soybeans,8954,495,20.73
Soybeans,8954,495,15.77
Soybeans,8954,495,19.23
Soybeans,8954,495,15.77
Spotatoes,36048,495,20.73
Spotatoes,36048,495,15.77
Spotatoes,36048,495,19.23
Spotatoes,36048,495,15.77
Wheat,14507,495,20.73
Wheat,14507,495,15.77
Wheat,14507,495,19.23
Wheat,14507,495,15.77
Maize,27043,495,20.49
Maize,27043,495,15.23
Maize,27043,495,18.49
Maize,27043,495,15.23
Potatoes,261054,495,20.49
Potatoes,261054,495,15.23
Potatoes,261054,495,18.49
Potatoes,261054,495,15.23
Rice,22331,495,20.49
Rice,22331,495,15.23
Rice,22331,495,18.49
Rice,22331,495,15.23
Sorghum,30774,495,20.49
Sorghum,30774,495,15.23
Sorghum,30774,495,18.49
Sorghum,30774,495,15.23
Soybeans,11765,495,20.49
Soybeans,11765,495,15.23
Soybeans,11765,495,18.49
Soybeans,11765,495,15.23
Spotatoes,32037,495,20.49
Spotatoes,32037,495,15.23
Spotatoes,32037,495,18.49
Spotatoes,32037,495,15.23
Wheat,20961,495,20.49
Wheat,20961,495,15.23
Wheat,20961,495,18.49
Wheat,20961,495,15.23
Maize,25195,495,20.57
Maize,25195,495,15.38
Maize,25195,495,18.64
Maize,25195,495,15.38
Potatoes,282462,495,20.57
Potatoes,282462,495,15.38
Potatoes,282462,495,18.64
Potatoes,282462,495,15.38
Rice,22537,495,20.57
Rice,22537,495,15.38
Rice,22537,495,18.64
Rice,22537,495,15.38
Sorghum,26917,495,20.57
Sorghum,26917,495,15.38
Sorghum,26917,495,18.64
Sorghum,26917,495,15.38
Soybeans,13803,495,20.57
Soybeans,13803,495,15.38
Soybeans,13803,495,18.64
Soybeans,13803,495,15.38
Spotatoes,38431,495,20.57
Spotatoes,38431,495,15.38
Spotatoes,38431,495,18.64
Spotatoes,38431,495,15.38
Wheat,17575,495,20.57
Wheat,17575,495,15.38
Wheat,17575,495,18.64
Wheat,17575,495,15.38
Maize,21611,495,21.22
Maize,21611,495,16.11
Maize,21611,495,19.42
Maize,21611,495,16.11
Potatoes,307667,495,21.22
Potatoes,307667,495,16.11
Potatoes,307667,495,19.42
Potatoes,307667,495,16.11
Rice,22744,495,21.22
Rice,22744,495,16.11
Rice,22744,495,19.42
Rice,22744,495,16.11
Sorghum,27306,495,21.22
Sorghum,27306,495,16.11
Sorghum,27306,495,19.42
Sorghum,27306,495,16.11
Soybeans,17200,495,21.22
Soybeans,17200,495,16.11
Soybeans,17200,495,19.42
Soybeans,17200,495,16.11
Spotatoes,35722,495,21.22
Spotatoes,35722,495,16.11
Spotatoes,35722,495,19.42
Spotatoes,35722,495,16.11
Wheat,25295,495,21.22
Wheat,25295,495,16.11
Wheat,25295,495,19.42
Wheat,25295,495,16.11
Maize,22274,495,21.64
Maize,22274,495,16.09
Maize,22274,495,19.27
Maize,22274,495,16.09
Potatoes,315545,495,21.64
Potatoes,315545,495,16.09
Potatoes,315545,495,19.27
Potatoes,315545,495,16.09
Rice,22949,495,21.64
Rice,22949,495,16.09
Rice,22949,495,19.27
Rice,22949,495,16.09
Sorghum,22602,495,21.64
Sorghum,22602,495,16.09
Sorghum,22602,495,19.27
Sorghum,22602,495,16.09
Soybeans,15249,495,21.64
Soybeans,15249,495,16.09
Soybeans,15249,495,19.27
Soybeans,15249,495,16.09
Spotatoes,35182,495,21.64
Spotatoes,35182,495,16.09
Spotatoes,35182,495,19.27
Spotatoes,35182,495,16.09
Wheat,24137,495,21.64
Wheat,24137,495,16.09
Wheat,24137,495,19.27
Wheat,24137,495,16.09
Maize,28492,495,20.74
Maize,28492,495,15.13
Maize,28492,495,18.26
Maize,28492,495,15.13
Potatoes,316536,495,20.74
Potatoes,316536,495,15.13
Potatoes,316536,495,18.26
Potatoes,316536,495,15.13
Rice,22962,495,20.74
Rice,22962,495,15.13
Rice,22962,495,18.26
Rice,22962,495,15.13
Sorghum,33246,495,20.74
Sorghum,33246,495,15.13
Sorghum,33246,495,18.26
Sorghum,33246,495,15.13
Soybeans,16412,495,20.74
Soybeans,16412,495,15.13
Soybeans,16412,495,18.26
Soybeans,16412,495,15.13
Spotatoes,35174,495,20.74
Spotatoes,35174,495,15.13
Spotatoes,35174,495,18.26
Spotatoes,35174,495,15.13
Wheat,25997,495,20.74
Wheat,25997,495,15.13
Wheat,25997,495,18.26
Wheat,25997,495,15.13
Maize,24371,495,21.25
Maize,24371,495,15.68
Maize,24371,495,18.92
Maize,24371,495,15.68
Potatoes,311961,495,21.25
Potatoes,311961,495,15.68
Potatoes,311961,495,18.92
Potatoes,311961,495,15.68
Rice,22857,495,21.25
Rice,22857,495,15.68
Rice,22857,495,18.92
Rice,22857,495,15.68
Sorghum,23429,495,21.25
Sorghum,23429,495,15.68
Sorghum,23429,495,18.92
Sorghum,23429,495,15.68
Soybeans,16862,495,21.25
Soybeans,16862,495,15.68
Soybeans,16862,495,18.92
Soybeans,16862,495,15.68
Spotatoes,34804,495,21.25
Spotatoes,34804,495,15.68
Spotatoes,34804,495,18.92
Spotatoes,34804,495,15.68
Wheat,25708,495,21.25
Wheat,25708,495,15.68
Wheat,25708,495,18.92
Wheat,25708,495,15.68
Maize,28516,495,21.07
Maize,28516,495,15.88
Maize,28516,495,19.28
Maize,28516,495,15.88
Potatoes,324147,495,21.07
Potatoes,324147,495,15.88
Potatoes,324147,495,19.28
Potatoes,324147,495,15.88
Rice,23517,495,21.07
Rice,23517,495,15.88
Rice,23517,495,19.28
Rice,23517,495,15.88
Sorghum,34286,495,21.07
Sorghum,34286,495,15.88
Sorghum,34286,495,19.28
Sorghum,34286,495,15.88
Soybeans,17962,495,21.07
Soybeans,17962,495,15.88
Soybeans,17962,495,19.28
Soybeans,17962,495,15.88
Spotatoes,34918,495,21.07
Spotatoes,34918,495,15.88
Spotatoes,34918,495,19.28
Spotatoes,34918,495,15.88
Wheat,25906,495,21.07
Wheat,25906,495,15.88
Wheat,25906,495,19.28
Wheat,25906,495,15.88
Maize,30305,495,21.11
Maize,30305,495,15.49
Maize,30305,495,18.75
Maize,30305,495,15.49
Potatoes,346081,495,21.11
Potatoes,346081,495,15.49
Potatoes,346081,495,18.75
Potatoes,346081,495,15.49
Rice,24139,495,21.11
Rice,24139,495,15.49
Rice,24139,495,18.75
Rice,24139,495,15.49
Sorghum,28692,495,21.11
Sorghum,28692,495,15.49
Sorghum,28692,495,18.75
Sorghum,28692,495,15.49
Soybeans,16296,495,21.11
Soybeans,16296,495,15.49
Soybeans,16296,495,18.75
Soybeans,16296,495,15.49
Spotatoes,34248,495,21.11
Spotatoes,34248,495,15.49
Spotatoes,34248,495,18.75
Spotatoes,34248,495,15.49
Wheat,20325,495,21.11
Wheat,20325,495,15.49
Wheat,20325,495,18.75
Wheat,20325,495,15.49
Maize,36351,495,21.14
Maize,36351,495,16.29
Maize,36351,495,19.74
Maize,36351,495,16.29
Potatoes,333534,495,21.14
Potatoes,333534,495,16.29
Potatoes,333534,495,19.74
Potatoes,333534,495,16.29
Rice,24452,495,21.14
Rice,24452,495,16.29
Rice,24452,495,19.74
Rice,24452,495,16.29
Sorghum,30058,495,21.14
Sorghum,30058,495,16.29
Sorghum,30058,495,19.74
Sorghum,30058,495,16.29
Soybeans,18167,495,21.14
Soybeans,18167,495,16.29
Soybeans,18167,495,19.74
Soybeans,18167,495,16.29
Spotatoes,33690,495,21.14
Spotatoes,33690,495,16.29
Spotatoes,33690,495,19.74
Spotatoes,33690,495,16.29
Wheat,23665,495,21.14
Wheat,23665,495,16.29
Wheat,23665,495,19.74
Wheat,23665,495,16.29
Maize,34122,495,20.86
Maize,34122,495,15.26
Maize,34122,495,18.42
Maize,34122,495,15.26
Potatoes,331650,495,20.86
Potatoes,331650,495,15.26
Potatoes,331650,495,18.42
Potatoes,331650,495,15.26
Rice,24755,495,20.86
Rice,24755,495,15.26
Rice,24755,495,18.42
Rice,24755,495,15.26
Sorghum,25841,495,20.86
Sorghum,25841,495,15.26
Sorghum,25841,495,18.42
Sorghum,25841,495,15.26
Soybeans,17625,495,20.86
Soybeans,17625,495,15.26
Soybeans,17625,495,18.42
Soybeans,17625,495,15.26
Spotatoes,31329,495,20.86
Spotatoes,31329,495,15.26
Spotatoes,31329,495,18.42
Spotatoes,31329,495,15.26
Wheat,27516,495,20.86
Wheat,27516,495,15.26
Wheat,27516,495,18.42
Wheat,27516,495,15.26
Maize,27921,495,21.07
Maize,27921,495,15.9
Maize,27921,495,18.98
Maize,27921,495,15.9
Potatoes,330590,495,21.07
Potatoes,330590,495,15.9
Potatoes,330590,495,18.98
Potatoes,330590,495,15.9
Rice,25048,495,21.07
Rice,25048,495,15.9
Rice,25048,495,18.98
Rice,25048,495,15.9
Sorghum,25507,495,21.07
Sorghum,25507,495,15.9
Sorghum,25507,495,18.98
Sorghum,25507,495,15.9
Soybeans,11202,495,21.07
Soybeans,11202,495,15.9
Soybeans,11202,495,18.98
Soybeans,11202,495,15.9
Spotatoes,32644,495,21.07
Spotatoes,32644,495,15.9
Spotatoes,32644,495,18.98
Spotatoes,32644,495,15.9
Wheat,30142,495,21.07
Wheat,30142,495,15.9
Wheat,30142,495,18.98
Wheat,30142,495,15.9
Maize,45373,495,20.89
Maize,45373,495,15.75
Maize,45373,495,18.91
Maize,45373,495,15.75
Potatoes,340000,495,20.89
Potatoes,340000,495,15.75
Potatoes,340000,495,18.91
Potatoes,340000,495,15.75
Rice,25334,495,20.89
Rice,25334,495,15.75
Rice,25334,495,18.91
Rice,25334,495,15.75
Sorghum,29378,495,20.89
Sorghum,29378,495,15.75
Sorghum,29378,495,18.91
Sorghum,29378,495,15.75
Soybeans,17050,495,20.89
Soybeans,17050,495,15.75
Soybeans,17050,495,18.91
Soybeans,17050,495,15.75
Spotatoes,31960,495,20.89
Spotatoes,31960,495,15.75
Spotatoes,31960,495,18.91
Spotatoes,31960,495,15.75
Wheat,28476,495,20.89
Wheat,28476,495,15.75
Wheat,28476,495,18.91
Wheat,28476,495,15.75
Maize,49640,495,20.71
Maize,49640,495,15.44
Maize,49640,495,18.67
Maize,49640,495,15.44
Potatoes,339378,495,20.71
Potatoes,339378,495,15.44
Potatoes,339378,495,18.67
Potatoes,339378,495,15.44
Rice,25612,495,20.71
Rice,25612,495,15.44
Rice,25612,495,18.67
Rice,25612,495,15.44
Sorghum,32339,495,20.71
Sorghum,32339,495,15.44
Sorghum,32339,495,18.67
Sorghum,32339,495,15.44
Soybeans,21703,495,20.71
Soybeans,21703,495,15.44
Soybeans,21703,495,18.67
Soybeans,21703,495,15.44
Spotatoes,30010,495,20.71
Spotatoes,30010,495,15.44
Spotatoes,30010,495,18.67
Spotatoes,30010,495,15.44
Wheat,30475,495,20.71
Wheat,30475,495,15.44
Wheat,30475,495,18.67
Wheat,30475,495,15.44
Maize,46736,495,21.54
Maize,46736,495,16.11
Maize,46736,495,19.31
Maize,46736,495,16.11
Potatoes,342609,495,21.54
Potatoes,342609,495,16.11
Potatoes,342609,495,19.31
Potatoes,342609,495,16.11
Rice,25885,495,21.54
Rice,25885,495,16.11
Rice,25885,495,19.31
Rice,25885,495,16.11
Sorghum,22671,495,21.54
Sorghum,22671,495,16.11
Sorghum,22671,495,19.31
Sorghum,22671,495,16.11
Soybeans,18173,495,21.54
Soybeans,18173,495,16.11
Soybeans,18173,495,19.31
Soybeans,18173,495,16.11
Spotatoes,30877,495,21.54
Spotatoes,30877,495,16.11
Spotatoes,30877,495,19.31
Spotatoes,30877,495,16.11
Wheat,25623,495,21.54
Wheat,25623,495,16.11
Wheat,25623,495,19.31
Wheat,25623,495,16.11
Maize,43671,495,20.72
Maize,43671,495,15.49
Maize,43671,495,18.75
Maize,43671,495,15.49
Potatoes,349826,495,20.72
Potatoes,349826,495,15.49
Potatoes,349826,495,18.75
Potatoes,349826,495,15.49
Rice,26151,495,20.72
Rice,26151,495,15.49
Rice,26151,495,18.75
Rice,26151,495,15.49
Sorghum,22399,495,20.72
Sorghum,22399,495,15.49
Sorghum,22399,495,18.75
Sorghum,22399,495,15.49
Soybeans,16986,495,20.72
Soybeans,16986,495,15.49
Soybeans,16986,495,18.75
Soybeans,16986,495,15.49
Spotatoes,30706,495,20.72
Spotatoes,30706,495,15.49
Spotatoes,30706,495,18.75
Spotatoes,30706,495,15.49
Wheat,33157,495,20.72
Wheat,33157,495,15.49
Wheat,33157,495,18.75
Wheat,33157,495,15.49
Maize,44905,495,21.24
Maize,44905,495,15.89
Maize,44905,495,19.14
Maize,44905,495,15.89
Potatoes,351066,495,21.24
Potatoes,351066,495,15.89
Potatoes,351066,495,19.14
Potatoes,351066,495,15.89
Rice,27273,495,21.24
Rice,27273,495,15.89
Rice,27273,495,19.14
Rice,27273,495,15.89
Sorghum,27806,495,21.24
Sorghum,27806,495,15.89
Sorghum,27806,495,19.14
Sorghum,27806,495,15.89
Soybeans,13771,495,21.24
Soybeans,13771,495,15.89
Soybeans,13771,495,19.14
Soybeans,13771,495,15.89
Spotatoes,30138,495,21.24
Spotatoes,30138,495,15.89
Spotatoes,30138,495,19.14
Spotatoes,30138,495,15.89
Wheat,37476,495,21.24
Wheat,37476,495,15.89
Wheat,37476,495,19.14
Wheat,37476,495,15.89
Maize,42466,495,21.31
Maize,42466,495,14.98
Maize,42466,495,18
Maize,42466,495,14.98
Potatoes,353546,495,21.31
Potatoes,353546,495,14.98
Potatoes,353546,495,18
Potatoes,353546,495,14.98
Rice,26087,495,21.31
Rice,26087,495,14.98
Rice,26087,495,18
Rice,26087,495,14.98
Sorghum,23507,495,21.31
Sorghum,23507,495,14.98
Sorghum,23507,495,18
Sorghum,23507,495,14.98
Soybeans,15189,495,21.31
Soybeans,15189,495,14.98
Soybeans,15189,495,18
Soybeans,15189,495,14.98
Spotatoes,29812,495,21.31
Spotatoes,29812,495,14.98
Spotatoes,29812,495,18
Spotatoes,29812,495,14.98
Wheat,36993,495,21.31
Wheat,36993,495,14.98
Wheat,36993,495,18
Wheat,36993,495,14.98
Maize,64256,636,17.3
Maize,64256,636,12.68
Maize,64256,636,17.36
Potatoes,196487,636,17.3
Potatoes,196487,636,12.68
Potatoes,196487,636,17.36
Rice,63209,636,17.3
Rice,63209,636,12.68
Rice,63209,636,17.36
Sorghum,53234,636,17.3
Sorghum,53234,636,12.68
Sorghum,53234,636,17.36
Soybeans,24253,636,17.3
Soybeans,24253,636,12.68
Soybeans,24253,636,17.36
Spotatoes,170608,636,17.3
Spotatoes,170608,636,12.68
Spotatoes,170608,636,17.36
Wheat,23789,636,17.3
Wheat,23789,636,12.68
Wheat,23789,636,17.36
Maize,66692,636,16.37
Maize,66692,636,11.92
Maize,66692,636,16.58
Potatoes,194673,636,16.37
Potatoes,194673,636,11.92
Potatoes,194673,636,16.58
Rice,62082,636,16.37
Rice,62082,636,11.92
Rice,62082,636,16.58
Sorghum,55615,636,16.37
Sorghum,55615,636,11.92
Sorghum,55615,636,16.58
Soybeans,26222,636,16.37
Soybeans,26222,636,11.92
Soybeans,26222,636,16.58
Spotatoes,174323,636,16.37
Spotatoes,174323,636,11.92
Spotatoes,174323,636,16.58
Wheat,24592,636,16.37
Wheat,24592,636,11.92
Wheat,24592,636,16.58
Maize,70170,636,16.35
Maize,70170,636,11.89
Maize,70170,636,16.65
Potatoes,201457,636,16.35
Potatoes,201457,636,11.89
Potatoes,201457,636,16.65
Rice,64481,636,16.35
Rice,64481,636,11.89
Rice,64481,636,16.65
Sorghum,56207,636,16.35
Sorghum,56207,636,11.89
Sorghum,56207,636,16.65
Soybeans,20184,636,16.35
Soybeans,20184,636,11.89
Soybeans,20184,636,16.65
Spotatoes,170506,636,16.35
Spotatoes,170506,636,11.89
Spotatoes,170506,636,16.65
Wheat,19426,636,16.35
Wheat,19426,636,11.89
Wheat,19426,636,16.65
Maize,61736,636,16.28
Maize,61736,636,11.12
Maize,61736,636,16.4
Potatoes,183745,636,16.28
Potatoes,183745,636,11.12
Potatoes,183745,636,16.4
Rice,66694,636,16.28
Rice,66694,636,11.12
Rice,66694,636,16.4
Sorghum,45660,636,16.28
Sorghum,45660,636,11.12
Sorghum,45660,636,16.4
Soybeans,15456,636,16.28
Soybeans,15456,636,11.12
Soybeans,15456,636,16.4
Spotatoes,185053,636,16.28
Spotatoes,185053,636,11.12
Spotatoes,185053,636,16.4
Wheat,24492,636,16.28
Wheat,24492,636,11.12
Wheat,24492,636,16.4
Maize,68566,636,17.51
Maize,68566,636,12.45
Maize,68566,636,17.67
Potatoes,192339,636,17.51
Potatoes,192339,636,12.45
Potatoes,192339,636,17.67
Rice,61109,636,17.51
Rice,61109,636,12.45
Rice,61109,636,17.67
Sorghum,37951,636,17.51
Sorghum,37951,636,12.45
Sorghum,37951,636,17.67
Soybeans,18048,636,17.51
Soybeans,18048,636,12.45
Soybeans,18048,636,17.67
Spotatoes,191059,636,17.51
Spotatoes,191059,636,12.45
Spotatoes,191059,636,17.67
Wheat,21843,636,17.51
Wheat,21843,636,12.45
Wheat,21843,636,17.67
Maize,72459,636,17.33
Maize,72459,636,12.99
Maize,72459,636,17.66
Potatoes,189990,636,17.33
Potatoes,189990,636,12.99
Potatoes,189990,636,17.66
Rice,60459,636,17.33
Rice,60459,636,12.99
Rice,60459,636,17.66
Sorghum,42969,636,17.33
Sorghum,42969,636,12.99
Sorghum,42969,636,17.66
Soybeans,17982,636,17.33
Soybeans,17982,636,12.99
Soybeans,17982,636,17.66
Spotatoes,181389,636,17.33
Spotatoes,181389,636,12.99
Spotatoes,181389,636,17.66
Wheat,14761,636,17.33
Wheat,14761,636,12.99
Wheat,14761,636,17.66
Maize,85308,636,16.72
Maize,85308,636,11.96
Maize,85308,636,17.01
Potatoes,211919,636,16.72
Potatoes,211919,636,11.96
Potatoes,211919,636,17.01
Rice,69838,636,16.72
Rice,69838,636,11.96
Rice,69838,636,17.01
Sorghum,47204,636,16.72
Sorghum,47204,636,11.96
Sorghum,47204,636,17.01
Soybeans,19741,636,16.72
Soybeans,19741,636,11.96
Soybeans,19741,636,17.01
Spotatoes,158147,636,16.72
Spotatoes,158147,636,11.96
Spotatoes,158147,636,17.01
Wheat,30016,636,16.72
Wheat,30016,636,11.96
Wheat,30016,636,17.01
Maize,91501,636,17.66
Maize,91501,636,13.02
Maize,91501,636,17.81
Potatoes,216815,636,17.66
Potatoes,216815,636,13.02
Potatoes,216815,636,17.81
Rice,68295,636,17.66
Rice,68295,636,13.02
Rice,68295,636,17.81
Sorghum,47633,636,17.66
Sorghum,47633,636,13.02
Sorghum,47633,636,17.81
